neighbour IDP?;neighbour code;neighbour in CSN;neighbour in SIGNOR;neighbour in ReactomeFI;neighbour disorder content;neighbour preclinical target;neighbour MCG target;target code;target in CSN;target in SIGNOR;target in ReactomeFI;target of small molecule;target of antibody;targetneighbour;target disorder content;both in CSN;both in SIGNOR;both in ReactomeFI;both in all 3;in triangle - CSN;in  triangle - SIGNOR;in  triangle - ReactomeFI;not in any triangle;no. of triangles - CSN;no. of triangles - SIGNOR;no. of triangles - ReactomeFI;no. of in cycle - CSN;no. of in  cycle - SIGNOR;no. of in  cycle - ReactomeFI;no. of in unbalanced triangle - CSN;no. of in  unbalanced triangle - SIGNOR;no. of in  unbalanced triangle - ReactomeFI;neighbour – target inhibition - CSN;target – neighbour stimulation - CSN;neighbour – target stimulation - CSN;target – neighbour inhibition - CSN;neighbour – target inhibition - SIGNOR;target – neighbour stimulation - SIGNOR;neighbour – target stimulation - SIGNOR;target – neighbour inhibition - SIGNOR;neighbour – target inhibition - ReactomeFI;target – neighbour stimulation - ReactomeFI;neighbour – target stimulation - ReactomeFI;target – neighbour inhibition - ReactomeFI;neighbour third partner - CSN;target third partner - CSN;neighbour third partner - SIGNOR;target third partner - SIGNOR;neighbour third partner - ReactomeFI;target third partner - ReactomeFI;neighbour bridgeness - CSN;neighbour betweenness - CSN;target bridgeness - CSN;target betweenness - CSN;neighbour bridgeness - SIGNOR;neighbour betweenness - SIGNOR;target bridgeness - SIGNOR;target betweenness - SIGNOR;neighbour bridgeness - ReactomeFI;neighbour betweenness - ReactomeFI;target bridgeness - ReactomeFI;target betweenness - ReactomeFI;prognostic;predisposing;diagnostic;predictive
1;182;1;1;1;0.0688;0;0;196;1;1;1;1;0;1;0.2199;1;1;1;1;0;0;1;0;0;0;31;0;0;9;0;0;;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0.015497;3109.02903;0.000001;0;3.429912;78503.01088;1.167222;30330.08279;127.115487;3442580.642;0.539564;140664.3919;1;1;1;1
1;24;1;1;1;0.4342;0;0;196;1;1;1;1;0;1;0.2199;1;1;1;1;0;0;1;0;0;0;17;0;0;4;0;0;;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0.004661;665.706536;0.000001;0;4.785708;14630.7023;1.167222;30330.08279;2.866048;829111.1553;0.539564;140664.3919;1;1;1;0
1;255;0;1;1;0.0416;0;0;196;1;1;1;1;0;1;0.2199;0;1;1;0;0;0;1;0;0;0;9;0;0;4;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0.000001;0;0.333774;2426.06144;1.167222;30330.08279;0.064023;164726.2661;0.539564;140664.3919;1;0;1;0
1;59;1;1;1;0.0829;0;0;196;1;1;1;1;0;1;0.2199;1;1;1;1;0;0;1;0;0;0;4;0;0;1;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0.000134;0;0.000001;0;29.078988;19880.71522;1.167222;30330.08279;0.209618;40848.99455;0.539564;140664.3919;1;0;0;1
1;161;0;1;1;0.233;0;0;196;1;1;1;1;0;1;0.2199;0;1;1;0;0;0;1;0;0;0;16;0;0;5;0;0;;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0.000001;0;0.017103;2449.937509;1.167222;30330.08279;2.129572;412097.0226;0.539564;140664.3919;0;0;0;0
1;174;0;1;1;0.0053;0;0;196;1;1;1;1;0;1;0.2199;0;1;1;0;0;0;1;0;0;0;3;0;0;2;0;0;;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0.000001;0;17.612311;5658.122293;1.167222;30330.08279;0.001149;567.816517;0.539564;140664.3919;1;1;1;1
1;141;0;1;1;0.8086;1;0;196;1;1;1;1;0;1;0.2199;0;1;1;0;0;0;1;0;0;0;1;0;0;1;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0.000001;0;0.96334;54424.88402;1.167222;30330.08279;0.004962;925.534328;0.539564;140664.3919;1;0;1;0
1;134;1;1;1;0.0513;0;0;196;1;1;1;1;0;1;0.2199;1;1;1;1;0;0;1;0;0;0;8;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0.000329;4295.040969;0.000001;0;6.872274;177012.4635;1.167222;30330.08279;0.348245;138050.0974;0.539564;140664.3919;1;1;1;1
1;34;1;1;1;0.2394;0;0;196;1;1;1;1;0;1;0.2199;1;1;1;1;0;1;0;0;0;2;0;0;0;0;0;1;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.000006;94.792907;0.000001;0;4.516926;79349.50596;1.167222;30330.08279;0.893119;358889.2849;0.539564;140664.3919;1;1;1;1
1;119;0;1;1;0.5921;0;0;196;1;1;1;1;0;1;0.2199;0;1;1;0;0;0;1;0;0;0;10;0;0;1;0;0;;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0.000001;0;0.638492;44302.28285;1.167222;30330.08279;0.837715;90129.15804;0.539564;140664.3919;1;1;1;1
1;175;1;1;1;0.225;0;0;196;1;1;1;1;0;1;0.2199;1;1;1;1;0;1;1;0;0;1;14;0;0;4;0;1;;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0.000117;844.720344;0.000001;0;34.74453;96531.58011;1.167222;30330.08279;0.697665;434783.3153;0.539564;140664.3919;1;0;1;1
1;206;1;1;1;0.1097;0;0;196;1;1;1;1;0;1;0.2199;1;1;1;1;0;0;1;0;0;0;8;0;0;1;0;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0.000001;0;17.819157;73160.59104;1.167222;30330.08279;0.082296;31114.30919;0.539564;140664.3919;1;1;1;0
1;205;1;1;1;0.5889;0;0;196;1;1;1;1;0;1;0.2199;1;1;1;1;0;0;1;0;0;0;12;0;0;2;0;0;;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0.454405;2930.694187;0.000001;0;11.677353;49284.53006;1.167222;30330.08279;1.426552;90116.81362;0.539564;140664.3919;1;0;1;0
1;166;1;1;1;0.1365;0;0;196;1;1;1;1;0;1;0.2199;1;1;1;1;0;0;1;0;0;0;15;0;0;3;0;0;;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;3.3877;7922.830533;0.000001;0;1.865812;213250.4542;1.167222;30330.08279;1.755858;138034.5228;0.539564;140664.3919;1;1;1;1
1;192;1;1;1;0.0399;0;0;196;1;1;1;1;0;1;0.2199;1;1;1;1;0;0;1;0;0;0;18;0;0;3;0;0;;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0.046879;8090.846943;0.000001;0;5.907305;26685.25534;1.167222;30330.08279;1.902247;125269.1953;0.539564;140664.3919;1;1;1;1
1;49;1;1;1;0.2764;0;0;196;1;1;1;1;0;1;0.2199;1;1;1;1;0;0;1;0;0;0;18;0;0;9;0;0;;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0.000794;2167.658804;0.000001;0;12.002191;100827.5542;1.167222;30330.08279;5.359817;1258760.578;0.539564;140664.3919;1;1;1;1
1;163;1;0;1;0.1782;0;0;196;1;1;1;1;0;1;0.2199;1;0;1;0;0;0;1;0;0;0;14;0;0;4;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0.000011;1190;0.000001;0;0;0;1.167222;30330.08279;4.736892;145350.4538;0.539564;140664.3919;1;0;0;0
1;235;1;1;1;0.21;0;0;196;1;1;1;1;0;1;0.2199;1;1;1;1;0;0;1;0;0;0;10;0;0;1;0;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0.000068;3554.011031;0.000001;0;1.748307;4660.8695;1.167222;30330.08279;0.047381;14667.81157;0.539564;140664.3919;1;1;1;0
1;37;1;1;1;0.2926;0;0;196;1;1;1;1;0;1;0.2199;1;1;1;1;0;0;1;0;0;0;13;0;0;5;0;0;;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;2.410452;26300.88135;0.000001;0;134.672088;401923.7896;1.167222;30330.08279;2.871288;1287261.481;0.539564;140664.3919;1;1;1;1
1;121;1;1;1;0.832;0;0;220;0;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;15;0;0;8;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0.000475;1190;0;0;2.251902;38371.25708;6.890054;4086.127135;1.851938;468938.3582;0.411088;177848.8753;1;1;1;1
1;101;1;1;1;0.0814;0;0;220;0;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0.048468;393.420513;0;0;14.957761;4755.872824;6.890054;4086.127135;0.181938;121892.36;0.411088;177848.8753;1;1;1;1
1;232;0;0;1;0.1852;0;0;220;0;1;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;4;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;6.890054;4086.127135;0.001794;4314.053625;0.411088;177848.8753;1;0;0;1
1;115;1;1;1;0.2971;0;0;220;0;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;16;0;0;2;0;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0.184184;22018.13763;0;0;130.857201;333991.4556;6.890054;4086.127135;2.64786;1098316.382;0.411088;177848.8753;1;1;1;1
1;182;1;1;1;0.0688;0;0;220;0;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;97;0;0;26;0;0;;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0.015497;3109.02903;0;0;3.429912;78503.01088;6.890054;4086.127135;127.115487;3442580.642;0.411088;177848.8753;1;1;1;1
1;207;0;1;1;0.2292;0;0;220;0;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;8;0;0;1;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;3.536925;20404.06526;6.890054;4086.127135;0.003079;23870.00905;0.411088;177848.8753;1;1;1;1
1;24;1;1;1;0.4342;0;0;220;0;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;33;0;0;5;0;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0.004661;665.706536;0;0;4.785708;14630.7023;6.890054;4086.127135;2.866048;829111.1553;0.411088;177848.8753;1;1;1;0
1;59;1;1;1;0.0829;0;0;220;0;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;3;0;0;1;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0.000134;0;0;0;29.078988;19880.71522;6.890054;4086.127135;0.209618;40848.99455;0.411088;177848.8753;1;0;0;1
1;161;0;1;1;0.233;0;0;220;0;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;26;0;0;8;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0.017103;2449.937509;6.890054;4086.127135;2.129572;412097.0226;0.411088;177848.8753;0;0;0;0
1;196;1;1;1;0.2199;0;1;220;0;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;47;0;0;6;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0.000001;0;0;0;1.167222;30330.08279;6.890054;4086.127135;0.539564;140664.3919;0.411088;177848.8753;1;0;1;1
1;3;0;1;1;0.055;0;0;220;0;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;3;0;0;1;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;15.194663;10436.75029;6.890054;4086.127135;0.004235;8461.478095;0.411088;177848.8753;0;0;0;0
1;241;0;1;1;0.2908;0;0;220;0;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0.020976;8414.596464;6.890054;4086.127135;0.000231;618.311688;0.411088;177848.8753;1;0;1;1
1;66;0;1;1;0.0446;0;0;220;0;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;5;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;5.218268;29959.80011;6.890054;4086.127135;0.000705;7632.123939;0.411088;177848.8753;1;1;1;1
1;119;0;1;1;0.5921;0;0;220;0;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;8;0;0;2;0;0;;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0.638492;44302.28285;6.890054;4086.127135;0.837715;90129.15804;0.411088;177848.8753;1;1;1;1
1;175;1;1;1;0.225;0;0;220;0;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;16;0;0;4;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0.000117;844.720344;0;0;34.74453;96531.58011;6.890054;4086.127135;0.697665;434783.3153;0.411088;177848.8753;1;0;1;1
1;206;1;1;1;0.1097;0;0;220;0;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;6;0;0;1;0;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;17.819157;73160.59104;6.890054;4086.127135;0.082296;31114.30919;0.411088;177848.8753;1;1;1;0
1;205;1;1;1;0.5889;0;0;220;0;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;6;0;0;1;0;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0.454405;2930.694187;0;0;11.677353;49284.53006;6.890054;4086.127135;1.426552;90116.81362;0.411088;177848.8753;1;0;1;0
1;166;1;1;1;0.1365;0;0;220;0;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;11;0;0;1;0;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;3.3877;7922.830533;0;0;1.865812;213250.4542;6.890054;4086.127135;1.755858;138034.5228;0.411088;177848.8753;1;1;1;1
1;192;1;1;1;0.0399;0;0;220;0;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;15;0;0;1;0;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0.046879;8090.846943;0;0;5.907305;26685.25534;6.890054;4086.127135;1.902247;125269.1953;0.411088;177848.8753;1;1;1;1
1;49;1;1;1;0.2764;0;0;220;0;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;14;0;0;2;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0.000794;2167.658804;0;0;12.002191;100827.5542;6.890054;4086.127135;5.359817;1258760.578;0.411088;177848.8753;1;1;1;1
1;163;1;0;1;0.1782;0;0;220;0;1;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;7;0;0;2;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0.000011;1190;0;0;0;0;6.890054;4086.127135;4.736892;145350.4538;0.411088;177848.8753;1;0;0;0
1;235;1;1;1;0.21;0;0;220;0;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;7;0;0;1;0;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0.000068;3554.011031;0;0;1.748307;4660.8695;6.890054;4086.127135;0.047381;14667.81157;0.411088;177848.8753;1;1;1;0
1;37;1;1;1;0.2926;0;0;220;0;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;16;0;0;3;0;0;;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;2.410452;26300.88135;0;0;134.672088;401923.7896;6.890054;4086.127135;2.871288;1287261.481;0.411088;177848.8753;1;1;1;1
1;101;1;1;1;0.0814;0;0;8;1;1;1;1;0;0;0;1;1;1;1;0;1;0;0;0;1;0;0;1;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0.048468;393.420513;0.000461;1190;14.957761;4755.872824;4.913811;4164.090012;0.181938;121892.36;0.055864;51200.13042;1;1;1;1
1;81;1;1;1;0.176;0;0;8;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;13;0;0;2;0;0;;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0.038062;16355.0587;0.000461;1190;10.640448;73524.1199;4.913811;4164.090012;4.180222;445994.8312;0.055864;51200.13042;1;1;1;1
1;115;1;1;1;0.2971;0;0;8;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;10;0;0;2;0;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0.184184;22018.13763;0.000461;1190;130.857201;333991.4556;4.913811;4164.090012;2.64786;1098316.382;0.055864;51200.13042;1;1;1;1
1;240;1;1;1;0.6149;0;0;8;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;5;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0.516319;152.12652;0.000461;1190;6.581195;17347.11465;4.913811;4164.090012;2.1079;20078.39565;0.055864;51200.13042;1;0;1;0
1;170;1;1;1;0.2334;0;0;8;1;1;1;1;0;0;0;1;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1.422535;6661.265114;0.000461;1190;0.667901;21008.50837;4.913811;4164.090012;3.204819;549951.5173;0.055864;51200.13042;1;1;1;1
1;182;1;1;1;0.0688;0;0;8;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;36;0;0;6;0;0;;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0.015497;3109.02903;0.000461;1190;3.429912;78503.01088;4.913811;4164.090012;127.115487;3442580.642;0.055864;51200.13042;1;1;1;1
1;207;0;1;1;0.2292;0;0;8;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;15;0;0;2;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0.000461;1190;3.536925;20404.06526;4.913811;4164.090012;0.003079;23870.00905;0.055864;51200.13042;1;1;1;1
1;161;0;1;1;0.233;0;0;8;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;27;0;0;2;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0.000461;1190;0.017103;2449.937509;4.913811;4164.090012;2.129572;412097.0226;0.055864;51200.13042;0;0;0;0
1;196;1;1;1;0.2199;0;1;8;1;1;1;1;0;0;0;1;1;1;1;0;1;0;0;0;5;0;0;1;0;0;0;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0.000001;0;0.000461;1190;1.167222;30330.08279;4.913811;4164.090012;0.539564;140664.3919;0.055864;51200.13042;1;0;1;1
1;119;0;1;1;0.5921;0;0;8;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;11;0;0;2;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0.000461;1190;0.638492;44302.28285;4.913811;4164.090012;0.837715;90129.15804;0.055864;51200.13042;1;1;1;1
1;238;1;1;1;0.2744;0;0;8;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;14;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0.110533;0;0.000461;1190;0.157121;15311.04783;4.913811;4164.090012;0.449026;45904.89732;0.055864;51200.13042;1;1;0;1
1;43;1;1;1;0.2974;0;0;8;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;9;0;0;2;0;0;;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0.723122;11165.38325;0.000461;1190;3.459792;24030.4712;4.913811;4164.090012;0.20511;91969.47113;0.055864;51200.13042;1;1;1;1
1;210;0;1;1;0.0894;0;0;8;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;21;0;0;3;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0.000461;1190;0.063671;33.390269;4.913811;4164.090012;0.060413;54173.95568;0.055864;51200.13042;1;0;1;0
1;175;1;1;1;0.225;0;0;8;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;15;0;0;3;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0.000117;844.720344;0.000461;1190;34.74453;96531.58011;4.913811;4164.090012;0.697665;434783.3153;0.055864;51200.13042;1;0;1;1
1;206;1;1;1;0.1097;0;0;8;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0.000461;1190;17.819157;73160.59104;4.913811;4164.090012;0.082296;31114.30919;0.055864;51200.13042;1;1;1;0
1;192;1;1;1;0.0399;0;0;8;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;11;0;0;3;0;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0.046879;8090.846943;0.000461;1190;5.907305;26685.25534;4.913811;4164.090012;1.902247;125269.1953;0.055864;51200.13042;1;1;1;1
1;235;1;1;1;0.21;0;0;8;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;5;0;0;1;0;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0.000068;3554.011031;0.000461;1190;1.748307;4660.8695;4.913811;4164.090012;0.047381;14667.81157;0.055864;51200.13042;1;1;1;0
1;37;1;1;1;0.2926;0;0;8;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;6;0;0;2;0;0;;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;2.410452;26300.88135;0.000461;1190;134.672088;401923.7896;4.913811;4164.090012;2.871288;1287261.481;0.055864;51200.13042;1;1;1;1
1;226;0;1;1;0.0465;0;0;253;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000037;13.8539;2.504152;64790.93019;35.035516;21985.76743;1.621659;38757.16472;0.001288;1831.860682;1;0;1;1
1;172;1;1;1;0.0237;0;0;253;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;1;0;0;0;0;0;;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0.007552;1365.057883;0.000037;13.8539;9.260856;11549.63813;35.035516;21985.76743;4.497014;72619.30134;0.001288;1831.860682;1;0;0;0
1;119;0;1;1;0.5921;0;0;253;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0.000037;13.8539;0.638492;44302.28285;35.035516;21985.76743;0.837715;90129.15804;0.001288;1831.860682;1;1;1;1
1;37;1;1;1;0.2926;0;0;253;1;1;1;1;0;0;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2.410452;26300.88135;0.000037;13.8539;134.672088;401923.7896;35.035516;21985.76743;2.871288;1287261.481;0.001288;1831.860682;1;1;1;1
1;256;0;1;1;0.0721;0;0;239;0;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000179;2382.119037;0.000225;17182.23284;0.000103;189.524031;0;0;0;0
1;115;1;1;1;0.2971;0;0;233;0;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;4;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0.184184;22018.13763;0;0;130.857201;333991.4556;1.421112;752.396259;2.64786;1098316.382;0.000031;469.822758;1;1;1;1
1;192;1;1;1;0.0399;0;0;233;0;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;4;0;0;3;0;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0.046879;8090.846943;0;0;5.907305;26685.25534;1.421112;752.396259;1.902247;125269.1953;0.000031;469.822758;1;1;1;1
1;235;1;1;1;0.21;0;0;233;0;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;2;0;0;1;0;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0.000068;3554.011031;0;0;1.748307;4660.8695;1.421112;752.396259;0.047381;14667.81157;0.000031;469.822758;1;1;1;0
1;37;1;1;1;0.2926;0;0;233;0;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.410452;26300.88135;0;0;134.672088;401923.7896;1.421112;752.396259;2.871288;1287261.481;0.000031;469.822758;1;1;1;1
1;81;1;1;1;0.176;0;0;28;1;1;1;0;1;0;0;1;1;1;1;0;0;1;0;0;0;11;0;0;3;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0.038062;16355.0587;0.00004;93.782226;10.640448;73524.1199;0.026531;6668.564124;4.180222;445994.8312;0.035437;28917.54922;1;1;1;1
1;182;1;1;1;0.0688;0;0;28;1;1;1;0;1;0;0;1;1;1;1;0;0;1;0;0;0;12;0;0;2;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0.015497;3109.02903;0.00004;93.782226;3.429912;78503.01088;0.026531;6668.564124;127.115487;3442580.642;0.035437;28917.54922;1;1;1;1
1;24;1;1;1;0.4342;0;0;28;1;1;1;0;1;0;0;1;1;1;1;0;0;1;0;0;0;22;0;0;8;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0.004661;665.706536;0.00004;93.782226;4.785708;14630.7023;0.026531;6668.564124;2.866048;829111.1553;0.035437;28917.54922;1;1;1;0
1;212;1;1;1;0.4201;0;0;28;1;1;1;0;1;0;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.000535;1515.066759;0.00004;93.782226;1.938789;48363.48686;0.026531;6668.564124;0.529235;239858.5312;0.035437;28917.54922;1;1;1;1
1;142;1;1;1;0.0435;0;0;28;1;1;1;0;1;0;0;1;1;1;1;0;0;1;0;0;0;8;0;0;2;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0.000869;3973.124923;0.00004;93.782226;10.891252;29876.14152;0.026531;6668.564124;0.032085;19465.83086;0.035437;28917.54922;1;1;1;0
1;197;0;1;1;0.0201;0;0;28;1;1;1;0;1;0;0;0;1;1;0;0;0;1;0;0;0;4;0;0;3;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0.00004;93.782226;26.782049;5313.42218;0.026531;6668.564124;0.000079;200.177323;0.035437;28917.54922;1;0;1;0
1;150;1;1;1;0.056;0;0;28;1;1;1;0;1;0;0;1;1;1;1;0;0;1;0;0;0;17;0;0;6;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0.034579;2532.214645;0.00004;93.782226;11.34499;22902.75274;0.026531;6668.564124;0.468912;146176.4714;0.035437;28917.54922;1;0;1;0
1;172;1;1;1;0.0237;0;0;28;1;1;1;0;1;0;0;1;1;1;1;0;0;1;0;0;0;5;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.007552;1365.057883;0.00004;93.782226;9.260856;11549.63813;0.026531;6668.564124;4.497014;72619.30134;0.035437;28917.54922;1;0;0;0
